koi_period,pl_orbper,koi_prad,pl_rade,pl_orbeccen,st_mass,koi_steff,st_teff,koi_srad,st_rad,koi_kepmag,label
10.8484518,8.20075,2.34,2.42,0.079,0.866,4201.0,5274.0,0.591,0.841458,15.058,1.0
6.66833241,8.20075,1.18,2.42,0.079,0.866,4201.0,5274.0,0.591,0.841458,15.058,1.0
4.082274889,8.20075,10.55,2.42,0.079,0.866,5655.0,5274.0,0.794,0.841458,15.198,1.0
3.886655224,8.20075,1.87,2.42,0.079,0.866,5662.0,5274.0,0.738,0.841458,15.371,0.0
42.1406089,8.20075,1.85,2.42,0.079,0.866,4500.0,5274.0,0.646,0.841458,15.791,1.0
4.617490562,8.20075,1.62,2.42,0.079,0.866,4500.0,5274.0,0.646,0.841458,15.791,1.0
10.19849255,8.20075,1.75,2.42,0.079,0.866,4500.0,5274.0,0.646,0.841458,15.791,1.0
5.795063956,8.20075,4.33,2.42,0.079,0.866,5865.0,5274.0,0.827,0.841458,15.289,2.0
7.15681552,8.20075,2.47,2.42,0.079,0.866,5029.0,5274.0,0.838,0.841458,15.46,1.0
17.64830851,8.20075,2.43,2.42,0.079,0.866,5029.0,5274.0,0.838,0.841458,15.46,1.0
4.14810719,8.20075,1.08,2.42,0.079,0.866,5029.0,5274.0,0.838,0.841458,15.46,1.0
16.51410989,8.20075,2.72,2.42,0.079,0.866,5527.0,5274.0,0.866,0.841458,15.223,1.0
30.1329298,8.20075,3.14,2.42,0.079,0.866,5527.0,5274.0,0.866,0.841458,15.223,1.0
4.79090809,8.20075,1.36,2.42,0.079,0.866,5527.0,5274.0,0.866,0.841458,15.223,1.0
31.71981013,8.20075,3.09,2.42,0.079,0.866,5869.0,5274.0,1.626,0.841458,12.935,1.0
99.6415962,8.20075,2.64,2.42,0.079,0.866,5527.0,5274.0,0.866,0.841458,15.223,1.0
4.708326451,8.20075,10.6,2.42,0.079,0.866,5560.0,5274.0,1.21,0.841458,15.113,1.0
16.37198661,8.20075,540.37,2.42,0.079,0.866,4187.0,5274.0,0.592,0.841458,15.654,2.0
5.392026903,8.20075,2.68,2.42,0.079,0.866,5198.0,5274.0,0.801,0.841458,15.651,1.0
2.494170338,8.20075,2.42,2.42,0.079,0.866,5569.0,5274.0,0.829,0.841458,15.251,0.0
6.491682808,8.20075,9.66,2.42,0.079,0.866,6123.0,5274.0,1.107,0.841458,15.649,1.0
3.044770796,8.20075,24.54,2.42,0.079,0.866,5525.0,5274.0,0.753,0.841458,15.621,2.0
3.855603916,8.20075,13.61,2.42,0.079,0.866,6033.0,5274.0,1.046,0.841458,15.272,1.0
3.855599139,8.20075,3.57,2.42,0.079,0.866,5936.0,5274.0,0.965,0.841458,15.054,2.0
38.47876629,8.20075,13.26,2.42,0.079,0.866,5510.0,5274.0,0.879,0.841458,13.779,1.0
37.601661282,8.20075,27.22,2.42,0.079,0.866,6140.0,5274.0,1.096,0.841458,15.505,2.0
3.314947362,8.20075,3.94,2.42,0.079,0.866,5609.0,5274.0,0.944,0.841458,15.142,1.0
6.71969089,8.20075,4.37,2.42,0.079,0.866,5931.0,5274.0,0.866,0.841458,15.172,2.0
39.6431552,8.20075,10.98,2.42,0.079,0.866,5231.0,5274.0,0.9,0.841458,15.011,1.0
51.42598578,8.20075,29.66,2.42,0.079,0.866,6257.0,5274.0,1.147,0.841458,15.631,2.0
21.80451611,8.20075,2.6,2.42,0.079,0.866,5481.0,5274.0,0.708,0.841458,15.067,1.0
10.28194593,8.20075,2.53,2.42,0.079,0.866,5196.0,5274.0,0.775,0.841458,15.532,1.0
18.11993039,8.20075,2.95,2.42,0.079,0.866,5196.0,5274.0,0.775,0.841458,15.532,1.0
3.78402867,8.20075,1.7,2.42,0.079,0.866,5196.0,5274.0,0.775,0.841458,15.532,1.0
5.15448142,8.20075,2.94,2.42,0.079,0.866,5431.0,5274.0,0.884,0.841458,15.365,1.0
33.80364366,8.20075,20.7,2.42,0.079,0.866,5855.0,5274.0,1.796,0.841458,13.109,2.0
5.743469797,8.20075,3.13,2.42,0.079,0.866,5897.0,5274.0,0.891,0.841458,15.543,1.0
39.4759093,8.20075,4.06,2.42,0.079,0.866,6225.0,5274.0,1.031,0.841458,15.229,0.0
19.974485239,8.20075,26.56,2.42,0.079,0.866,6108.0,5274.0,0.997,0.841458,15.217,2.0
3.166353562,8.20075,3.82,2.42,0.079,0.866,6007.0,5274.0,0.998,0.841458,15.603,1.0
23.899634407,8.20075,44.04,2.42,0.079,0.866,6192.0,5274.0,0.924,0.841458,15.453,2.0
3.388012244,8.20075,2.11,2.42,0.079,0.866,5553.0,5274.0,1.25,0.841458,15.065,1.0
5.83909761,8.20075,2.06,2.42,0.079,0.866,5553.0,5274.0,1.25,0.841458,15.065,1.0
1.620467654,8.20075,1.57,2.42,0.079,0.866,5553.0,5274.0,1.25,0.841458,15.065,1.0
10.6816951,8.20075,2.3,2.42,0.079,0.866,5553.0,5274.0,1.25,0.841458,15.065,1.0
6.104849417,8.20075,3.18,2.42,0.079,0.866,5085.0,5274.0,0.712,0.841458,15.017,1.0
3.578780566,8.20075,10.43,2.42,0.079,0.866,5524.0,5274.0,0.994,0.841458,13.938,1.0
3.187067566,8.20075,23.88,2.42,0.079,0.866,5450.0,5274.0,0.811,0.841458,15.653,2.0
5.826657508,8.20075,4.09,2.42,0.079,0.866,5561.0,5274.0,1.06,0.841458,15.843,1.0
12.41216347,8.20075,2.58,2.42,0.079,0.866,5561.0,5274.0,1.06,0.841458,15.843,1.0
18.74649011,8.20075,3.05,2.42,0.079,0.866,5561.0,5274.0,1.06,0.841458,15.843,1.0
20.86021229,8.20075,5.5,2.42,0.079,0.866,6035.0,5274.0,1.257,0.841458,15.237,1.0
42.63427848,8.20075,5.22,2.42,0.079,0.866,6035.0,5274.0,1.257,0.841458,15.237,1.0
87.6476068,8.20075,4.0,2.42,0.079,0.866,6035.0,5274.0,1.257,0.841458,15.237,1.0
9.61731426,8.20075,1.94,2.42,0.079,0.866,6035.0,5274.0,1.257,0.841458,15.237,0.0
9.467821474,8.20075,2.13,2.42,0.079,0.866,3582.0,5274.0,0.458,0.841458,15.073,1.0
0.893040969,8.20075,1.24,2.42,0.079,0.866,3582.0,5274.0,0.458,0.841458,15.073,1.0
4.942783419,8.20075,10.62,2.42,0.079,0.866,5514.0,5274.0,0.978,0.841458,13.758,1.0
20.83426731,8.20075,2.74,2.42,0.079,0.866,5537.0,5274.0,0.88,0.841458,15.412,1.0
9.94602357,8.20075,3.12,2.42,0.079,0.866,5344.0,5274.0,1.013,0.841458,15.596,1.0
1.04562195,8.20075,1.45,2.42,0.079,0.866,5344.0,5274.0,1.013,0.841458,15.596,1.0
5.71462396,8.20075,1.78,2.42,0.079,0.866,5344.0,5274.0,1.013,0.841458,15.596,1.0
102.9641952,8.20075,39.0,2.42,0.079,0.866,5047.0,5274.0,7.119,0.841458,13.608,2.0
8.14515981,8.20075,3.43,2.42,0.079,0.866,5896.0,5274.0,1.24,0.841458,14.925,1.0
18.9985279,8.20075,43.17,2.42,0.079,0.866,5896.0,5274.0,1.24,0.841458,14.925,1.0
4.24439049,8.20075,2.07,2.42,0.079,0.866,5896.0,5274.0,1.24,0.841458,14.925,1.0
90.1240507,8.20075,7.12,2.42,0.079,0.866,6520.0,5274.0,1.215,0.841458,14.96,0.0
28.5742692,8.20075,2.32,2.42,0.079,0.866,5551.0,5274.0,0.812,0.841458,13.771,1.0
856.672115,8.20075,3.87,2.42,0.079,0.866,6449.0,5274.0,1.309,0.841458,13.997,0.0
0.689210173,8.20075,1.32,2.42,0.079,0.866,5630.0,5274.0,0.954,0.841458,13.248,0.0
7.34373964,8.20075,1.84,2.42,0.079,0.866,5757.0,5274.0,0.762,0.841458,14.657,1.0
0.445277068,8.20075,35.74,2.42,0.079,0.866,6167.0,5274.0,1.064,0.841458,15.343,2.0
0.379463865,8.20075,59.56,2.42,0.079,0.866,5075.0,5274.0,1.783,0.841458,13.787,2.0
9.88047978,8.20075,23.6,2.42,0.079,0.866,6113.0,5274.0,0.917,0.841458,15.212,2.0
4.6484156,8.20075,5.06,2.42,0.079,0.866,6980.0,5274.0,3.482,0.841458,10.963,2.0
17.512014768,8.20075,13.66,2.42,0.079,0.866,6224.0,5274.0,1.132,0.841458,12.336,2.0
3.9886021,8.20075,34.39,2.42,0.079,0.866,4813.0,5274.0,13.652,0.841458,6.974,0.0
0.533059312,8.20075,133.56,2.42,0.079,0.866,8523.0,5274.0,4.051,0.841458,7.748,0.0
0.525154153,8.20075,23.61,2.42,0.079,0.866,5582.0,5274.0,0.846,0.841458,15.058,2.0
1.303861044,8.20075,27.85,2.42,0.079,0.866,5758.0,5274.0,0.902,0.841458,13.555,2.0
2.55549176,8.20075,23.35,2.42,0.079,0.866,5948.0,5274.0,0.901,0.841458,14.554,2.0
2.947376671,8.20075,403.59,2.42,0.079,0.866,8090.0,5274.0,2.234,0.841458,10.47,2.0
224.7789355,8.20075,7.67,2.42,0.079,0.866,5873.0,5274.0,1.235,0.841458,13.492,1.0
0.890110752,8.20075,1.25,2.42,0.079,0.866,4768.0,5274.0,0.711,0.841458,15.723,2.0
5.76573396,8.20075,7.47,2.42,0.079,0.866,5772.0,5274.0,4.434,0.841458,14.313,2.0
7.42608123,8.20075,2.47,2.42,0.079,0.866,6049.0,5274.0,1.176,0.841458,14.818,1.0
15.9868932,8.20075,1.62,2.42,0.079,0.866,6049.0,5274.0,1.176,0.841458,14.818,1.0
0.73094589,8.20075,17.12,2.42,0.079,0.866,5901.0,5274.0,0.848,0.841458,15.401,2.0
18.92537246,8.20075,13.92,2.42,0.079,0.866,4941.0,5274.0,4.885,0.841458,14.604,1.0
0.933749106,8.20075,3.22,2.42,0.079,0.866,6215.0,5274.0,2.188,0.841458,13.079,2.0
2.037440623,8.20075,1.19,2.42,0.079,0.866,6253.0,5274.0,1.015,0.841458,14.187,2.0
129995.7784,8.20075,2.99,2.42,0.079,0.866,4500.0,5274.0,0.726,0.841458,13.447,0.0
31.5925809,8.20075,1.78,2.42,0.079,0.866,5676.0,5274.0,1.487,0.841458,13.29,1.0
17.157236,8.20075,1.55,2.42,0.079,0.866,5676.0,5274.0,1.487,0.841458,13.29,1.0
1.97376085,8.20075,8.78,2.42,0.079,0.866,3807.0,5274.0,0.503,0.841458,15.715,1.0
13.118962443,8.20075,8.25,2.42,0.079,0.866,7221.0,5274.0,4.24,0.841458,9.275,0.0
4.618767792,8.20075,7.48,2.42,0.079,0.866,6013.0,5274.0,1.033,0.841458,13.652,2.0
7.82187328,8.20075,2.78,2.42,0.079,0.866,7221.0,5274.0,4.24,0.841458,9.275,0.0
53.5057611,8.20075,2.52,2.42,0.079,0.866,6247.0,5274.0,1.762,0.841458,9.582,0.0
2.785821236,8.20075,1.69,2.42,0.079,0.866,6202.0,5274.0,1.733,0.841458,8.224,1.0
52.56901867,8.20075,78.54,2.42,0.079,0.866,7240.0,5274.0,1.717,0.841458,9.729,2.0
3.411758679,8.20075,14.71,2.42,0.079,0.866,3995.0,5274.0,0.561,0.841458,15.258,2.0
0.525426427,8.20075,1.45,2.42,0.079,0.866,5791.0,5274.0,0.802,0.841458,14.797,2.0
1.269091415,8.20075,1.41,2.42,0.079,0.866,5041.0,5274.0,0.766,0.841458,13.999,1.0
2.853133997,8.20075,1.36,2.42,0.079,0.866,5041.0,5274.0,0.766,0.841458,13.999,1.0
6.79685353,8.20075,2.01,2.42,0.079,0.866,6061.0,5274.0,0.97,0.841458,15.391,1.0
8.667822346,8.20075,67.37,2.42,0.079,0.866,6266.0,5274.0,1.889,0.841458,13.03,2.0
1.475323222,8.20075,5.88,2.42,0.079,0.866,4941.0,5274.0,4.885,0.841458,14.604,1.0
4.15246118,8.20075,7.62,2.42,0.079,0.866,4941.0,5274.0,4.885,0.841458,14.604,1.0
8.7348852,8.20075,1.59,2.42,0.079,0.866,5982.0,5274.0,0.96,0.841458,14.794,1.0
10.26547688,8.20075,1.81,2.42,0.079,0.866,5699.0,5274.0,0.853,0.841458,15.212,2.0
13.4471791,8.20075,5.24,2.42,0.079,0.866,6276.0,5274.0,1.041,0.841458,14.0,0.0
3.305577989,8.20075,25.89,2.42,0.079,0.866,5534.0,5274.0,0.707,0.841458,15.537,2.0
4.800653901,8.20075,16.91,2.42,0.079,0.866,6715.0,5274.0,1.241,0.841458,13.32,2.0
15.06649901,8.20075,56.44,2.42,0.079,0.866,5751.0,5274.0,1.626,0.841458,13.855,2.0
34.82008158,8.20075,11.36,2.42,0.079,0.866,5114.0,5274.0,0.784,0.841458,15.187,2.0
0.651784374,8.20075,33.65,2.42,0.079,0.866,5555.0,5274.0,1.061,0.841458,14.997,2.0
1.353771892,8.20075,430.99,2.42,0.079,0.866,4283.0,5274.0,15.76,0.841458,10.523,2.0
18.95491633,8.20075,71.39,2.42,0.079,0.866,6362.0,5274.0,2.534,0.841458,10.988,2.0
4.348866254,8.20075,2436.69,2.42,0.079,0.866,3598.0,5274.0,101.451,0.841458,10.68,2.0
47.93094546,8.20075,68.02,2.42,0.079,0.866,8214.0,5274.0,1.938,0.841458,10.376,2.0
3.99751422,8.20075,2.98,2.42,0.079,0.866,5066.0,5274.0,5.324,0.841458,10.733,2.0
1.592633181,8.20075,1.56,2.42,0.079,0.866,4506.0,5274.0,0.651,0.841458,15.47,2.0
67.5923754,8.20075,12.1,2.42,0.079,0.866,6038.0,5274.0,1.744,0.841458,13.675,1.0
17.02902786,8.20075,2.54,2.42,0.079,0.866,5839.0,5274.0,1.067,0.841458,15.381,1.0
6.84619236,8.20075,1.67,2.42,0.079,0.866,5839.0,5274.0,1.067,0.841458,15.381,1.0
67.8321638,8.20075,2.39,2.42,0.079,0.866,5839.0,5274.0,1.067,0.841458,15.381,1.0
43.1312147,8.20075,2.39,2.42,0.079,0.866,5839.0,5274.0,1.067,0.841458,15.381,1.0
1.224866441,8.20075,1.54,2.42,0.079,0.866,5553.0,5274.0,1.107,0.841458,15.376,1.0
37.8102649,8.20075,2.33,2.42,0.079,0.866,6085.0,5274.0,0.973,0.841458,14.633,1.0
25.93406406,8.20075,2.48,2.42,0.079,0.866,5952.0,5274.0,1.225,0.841458,13.703,1.0
83.4463485,8.20075,2.73,2.42,0.079,0.866,5952.0,5274.0,1.225,0.841458,13.703,1.0
7.04710032,8.20075,25.2,2.42,0.079,0.866,5766.0,5274.0,1.068,0.841458,14.928,2.0
12.99204853,8.20075,2.03,2.42,0.079,0.866,5765.0,5274.0,1.242,0.841458,13.974,1.0
11.11620211,8.20075,8.96,2.42,0.079,0.866,6122.0,5274.0,0.996,0.841458,15.38,2.0
1.922861499,8.20075,5.09,2.42,0.079,0.866,5778.0,5274.0,0.911,0.841458,14.942,2.0
0.635445336,8.20075,19.0,2.42,0.079,0.866,3920.0,5274.0,0.55,0.841458,15.432,2.0
1.665784138,8.20075,97.27,2.42,0.079,0.866,6261.0,5274.0,2.789,0.841458,11.84,2.0
55.6639167,8.20075,34.14,2.42,0.079,0.866,5587.0,5274.0,0.853,0.841458,15.593,2.0
52.09081627,8.20075,7.14,2.42,0.079,0.866,6198.0,5274.0,1.324,0.841458,13.914,1.0
7.1548608,8.20075,7.41,2.42,0.079,0.866,7443.0,5274.0,1.739,0.841458,12.616,2.0
4.28746668,8.20075,2.29,2.42,0.079,0.866,5296.0,5274.0,0.815,0.841458,11.631,1.0
2.002779769,8.20075,1.42,2.42,0.079,0.866,5346.0,5274.0,0.892,0.841458,14.606,2.0
8.18739443,8.20075,1.92,2.42,0.079,0.866,5251.0,5274.0,0.849,0.841458,14.138,1.0
76.0498163,8.20075,1.75,2.42,0.079,0.866,5251.0,5274.0,0.849,0.841458,14.138,1.0
3.341799486,8.20075,1.67,2.42,0.079,0.866,5873.0,5274.0,1.235,0.841458,13.492,1.0
3.3226948,8.20075,15.33,2.42,0.079,0.866,5234.0,5274.0,16.959,0.841458,11.899,2.0
36.97708808,8.20075,38.6,2.42,0.079,0.866,5589.0,5274.0,1.239,0.841458,13.698,2.0
1.851409163,8.20075,20.42,2.42,0.079,0.866,7117.0,5274.0,1.469,0.841458,13.473,2.0
1.303859704,8.20075,0.98,2.42,0.079,0.866,6802.0,5274.0,1.521,0.841458,11.558,2.0
145.5624926,8.20075,40.15,2.42,0.079,0.866,6148.0,5274.0,1.095,0.841458,13.884,2.0
3.749105745,8.20075,1.68,2.42,0.079,0.866,5751.0,5274.0,0.983,0.841458,13.333,1.0
11.08956602,8.20075,3.51,2.42,0.079,0.866,6353.0,5274.0,2.867,0.841458,12.808,1.0
7.37290344,8.20075,2.67,2.42,0.079,0.866,5973.0,5274.0,1.07,0.841458,13.835,0.0
7.24476126,8.20075,0.65,2.42,0.079,0.866,5370.0,5274.0,0.874,0.841458,11.157,2.0
119.0624882,8.20075,10.4,2.42,0.079,0.866,5697.0,5274.0,0.92,0.841458,15.289,0.0
8.70798309,8.20075,2.01,2.42,0.079,0.866,4362.0,5274.0,0.554,0.841458,15.842,1.0
14.8623076,8.20075,1.57,2.42,0.079,0.866,4362.0,5274.0,0.554,0.841458,15.842,0.0
4.17634276,8.20075,1.23,2.42,0.079,0.866,4362.0,5274.0,0.554,0.841458,15.842,1.0
27.40229859,8.20075,3.63,2.42,0.079,0.866,6198.0,5274.0,1.324,0.841458,13.914,1.0
3.179267286,8.20075,1.21,2.42,0.079,0.866,5511.0,5274.0,0.857,0.841458,12.55,1.0
10.38122447,8.20075,2.18,2.42,0.079,0.866,5095.0,5274.0,0.78,0.841458,13.562,1.0
24.5709023,8.20075,2.82,2.42,0.079,0.866,5095.0,5274.0,0.78,0.841458,13.562,1.0
81.221876,8.20075,16.59,2.42,0.079,0.866,5619.0,5274.0,0.874,0.841458,15.488,2.0
0.817026268,8.20075,2.92,2.42,0.079,0.866,5619.0,5274.0,0.874,0.841458,15.488,2.0
3.024092505,8.20075,12.14,2.42,0.079,0.866,6063.0,5274.0,1.358,0.841458,13.958,1.0
5.670155713,8.20075,5.85,2.42,0.079,0.866,3337.0,5274.0,0.183,0.841458,13.783,2.0
1.022678654,8.20075,1.14,2.42,0.079,0.866,5366.0,5274.0,1.02,0.841458,14.803,1.0
12.10968709,8.20075,2.98,2.42,0.079,0.866,6021.0,5274.0,1.458,0.841458,14.348,1.0
4.75796103,8.20075,1.7,2.42,0.079,0.866,6021.0,5274.0,1.458,0.841458,14.348,1.0
20.4972755,8.20075,2.96,2.42,0.079,0.866,6021.0,5274.0,1.458,0.841458,14.348,1.0
13.55480534,8.20075,0.62,2.42,0.079,0.866,5370.0,5274.0,0.874,0.841458,11.157,2.0
29.74454668,8.20075,20.06,2.42,0.079,0.866,4889.0,5274.0,0.788,0.841458,11.753,2.0
14.15402428,8.20075,53.25,2.42,0.079,0.866,5850.0,5274.0,1.037,0.841458,12.932,2.0
0.844786082,8.20075,35.27,2.42,0.079,0.866,5705.0,5274.0,0.915,0.841458,15.363,2.0
0.848483947,8.20075,32.11,2.42,0.079,0.866,5941.0,5274.0,0.936,0.841458,15.323,2.0
11.99097576,8.20075,37.47,2.42,0.079,0.866,6110.0,5274.0,1.072,0.841458,14.977,2.0
53.5292702,8.20075,2.28,2.42,0.079,0.866,4736.0,5274.0,0.708,0.841458,14.887,1.0
0.393726813,8.20075,24.17,2.42,0.079,0.866,6277.0,5274.0,1.031,0.841458,15.025,2.0
2.757584622,8.20075,1.01,2.42,0.079,0.866,3683.0,5274.0,0.424,0.841458,15.597,1.0
0.928310036,8.20075,1.16,2.42,0.079,0.866,4109.0,5274.0,0.602,0.841458,15.854,1.0
13.48457668,8.20075,3.39,2.42,0.079,0.866,6198.0,5274.0,1.324,0.841458,13.914,1.0
31.8841473,8.20075,3.7,2.42,0.079,0.866,5779.0,5274.0,0.974,0.841458,15.368,1.0
16.15811112,8.20075,86.13,2.42,0.079,0.866,5619.0,5274.0,0.874,0.841458,15.488,0.0
67.69213907,8.20075,175.98,2.42,0.079,0.866,5355.0,5274.0,10.703,0.841458,10.7,2.0
12.06222962,8.20075,1.62,2.42,0.079,0.866,5547.0,5274.0,0.933,0.841458,13.581,1.0
9.93146307,8.20075,2.41,2.42,0.079,0.866,5782.0,5274.0,1.22,0.841458,15.214,1.0
21.85362905,8.20075,1.75,2.42,0.079,0.866,5830.0,5274.0,0.876,0.841458,14.246,1.0
8.19345065,8.20075,1.74,2.42,0.079,0.866,6021.0,5274.0,1.458,0.841458,14.348,1.0
19.97867,8.20075,6.85,2.42,0.079,0.866,9651.0,5274.0,1.895,0.841458,13.849,2.0
41.8059544,8.20075,2.02,2.42,0.079,0.866,5907.0,5274.0,0.973,0.841458,14.502,1.0
15.45158184,8.20075,2.02,2.42,0.079,0.866,7839.0,5274.0,2.069,0.841458,11.798,2.0
89.698168533,8.20075,102.08,2.42,0.079,0.866,6214.0,5274.0,1.583,0.841458,13.624,2.0
1.187352427,8.20075,67.35,2.42,0.079,0.866,6424.0,5274.0,1.489,0.841458,13.623,2.0
3.012476582,8.20075,65.25,2.42,0.079,0.866,8601.0,5274.0,2.031,0.841458,12.403,2.0
4.77800306,8.20075,1.85,2.42,0.079,0.866,5192.0,5274.0,0.873,0.841458,13.04,1.0
7.814839231,8.20075,5.33,2.42,0.079,0.866,5887.0,5274.0,0.931,0.841458,15.452,2.0
29.7452499,8.20075,3.6,2.42,0.079,0.866,5334.0,5274.0,1.004,0.841458,15.259,2.0
5.32667299,8.20075,2.26,2.42,0.079,0.866,5831.0,5274.0,0.921,0.841458,15.808,1.0
0.741057213,8.20075,26.67,2.42,0.079,0.866,5496.0,5274.0,0.776,0.841458,14.489,2.0
2.988085455,8.20075,21.81,2.42,0.079,0.866,5497.0,5274.0,0.809,0.841458,15.381,2.0
2.783883492,8.20075,67.17,2.42,0.079,0.866,6028.0,5274.0,2.147,0.841458,14.216,2.0
0.393727296,8.20075,23.05,2.42,0.079,0.866,5628.0,5274.0,0.808,0.841458,15.856,2.0
8.17242644,8.20075,3.29,2.42,0.079,0.866,5705.0,5274.0,0.905,0.841458,15.24,1.0
1295.362215,8.20075,57.82,2.42,0.079,0.866,5609.0,5274.0,1.048,0.841458,14.215,0.0
13.0607936,8.20075,1.45,2.42,0.079,0.866,5830.0,5274.0,0.876,0.841458,14.246,1.0
4.2989201,8.20075,2.12,2.42,0.079,0.866,5300.0,5274.0,0.986,0.841458,14.613,0.0
25.9518461,8.20075,22.32,2.42,0.079,0.866,5372.0,5274.0,0.796,0.841458,14.576,2.0
25.9518536,8.20075,24.6,2.42,0.079,0.866,5198.0,5274.0,0.742,0.841458,15.342,2.0
5.68628739,8.20075,4.5,2.42,0.079,0.866,6052.0,5274.0,0.956,0.841458,14.378,2.0
15.663886949,8.20075,27.36,2.42,0.079,0.866,5996.0,5274.0,2.221,0.841458,13.439,2.0
4.020628573,8.20075,16.94,2.42,0.079,0.866,6210.0,5274.0,1.033,0.841458,15.472,2.0
5.714817603,8.20075,9.29,2.42,0.079,0.866,5695.0,5274.0,0.842,0.841458,15.623,0.0
185.02288222,8.20075,49.82,2.42,0.079,0.866,6025.0,5274.0,1.367,0.841458,14.685,2.0
2.897432135,8.20075,14.35,2.42,0.079,0.866,5970.0,5274.0,2.994,0.841458,15.036,2.0
8.70420525,8.20075,2.86,2.42,0.079,0.866,5074.0,5274.0,0.863,0.841458,15.07,1.0
8.1280933,8.20075,1.39,2.42,0.079,0.866,5831.0,5274.0,0.921,0.841458,15.808,1.0
2.83668931,8.20075,1.19,2.42,0.079,0.866,5831.0,5274.0,0.921,0.841458,15.808,0.0
0.974868896,8.20075,1.16,2.42,0.079,0.866,5487.0,5274.0,0.832,0.841458,13.507,1.0
4.89721006,8.20075,1.48,2.42,0.079,0.866,5093.0,5274.0,0.847,0.841458,15.456,1.0
2.757794163,8.20075,20.05,2.42,0.079,0.866,5747.0,5274.0,0.891,0.841458,15.235,2.0
1.914158508,8.20075,13.63,2.42,0.079,0.866,6289.0,5274.0,1.118,0.841458,14.446,2.0
3.98216698,8.20075,3.32,2.42,0.079,0.866,5570.0,5274.0,1.548,0.841458,15.035,2.0
0.643794198,8.20075,19.51,2.42,0.079,0.866,5958.0,5274.0,0.83,0.841458,15.103,2.0
16.08832318,8.20075,3.42,2.42,0.079,0.866,6157.0,5274.0,1.33,0.841458,15.319,1.0
10.30067919,8.20075,2.2,2.42,0.079,0.866,6157.0,5274.0,1.33,0.841458,15.319,1.0
35.6757453,8.20075,3.02,2.42,0.079,0.866,6157.0,5274.0,1.33,0.841458,15.319,1.0
161.78832712,8.20075,36.14,2.42,0.079,0.866,6018.0,5274.0,1.212,0.841458,15.661,2.0
16.56806842,8.20075,2.54,2.42,0.079,0.866,4987.0,5274.0,0.716,0.841458,15.391,1.0
47.3329299,8.20075,2.18,2.42,0.079,0.866,4987.0,5274.0,0.716,0.841458,15.391,1.0
0.856895349,8.20075,0.82,2.42,0.079,0.866,6021.0,5274.0,0.873,0.841458,13.098,2.0
40.8065333,8.20075,3.71,2.42,0.079,0.866,6207.0,5274.0,2.097,0.841458,13.038,1.0
2.46697039,8.20075,1.56,2.42,0.079,0.866,5074.0,5274.0,0.863,0.841458,15.07,1.0
2.624234833,8.20075,5.11,2.42,0.079,0.866,5340.0,5274.0,0.899,0.841458,13.687,0.0
6.61836309,8.20075,2.98,2.42,0.079,0.866,5529.0,5274.0,1.294,0.841458,15.59,1.0
107.7214092,8.20075,4.75,2.42,0.079,0.866,5529.0,5274.0,1.294,0.841458,15.59,1.0
92.77779,8.20075,1.92,2.42,0.079,0.866,5888.0,5274.0,1.019,0.841458,15.59,0.0
5.251916208,8.20075,37.15,2.42,0.079,0.866,5542.0,5274.0,0.872,0.841458,15.756,2.0
9.673958488,8.20075,2.63,2.42,0.079,0.866,5192.0,5274.0,0.873,0.841458,13.04,1.0
100.3039228,8.20075,29.55,2.42,0.079,0.866,5055.0,5274.0,0.772,0.841458,15.783,2.0
0.986620248,8.20075,43.98,2.42,0.079,0.866,6243.0,5274.0,1.385,0.841458,15.022,2.0
14.12847677,8.20075,2.73,2.42,0.079,0.866,5779.0,5274.0,0.974,0.841458,15.368,1.0
48.6478543,8.20075,4.14,2.42,0.079,0.866,5779.0,5274.0,0.974,0.841458,15.368,1.0
8.39842977,8.20075,2.0,2.42,0.079,0.866,6309.0,5274.0,1.044,0.841458,15.291,1.0
8.63847391,8.20075,5.99,2.42,0.079,0.866,5684.0,5274.0,3.046,0.841458,14.507,1.0
422.917678,8.20075,5.89,2.42,0.079,0.866,5796.0,5274.0,1.444,0.841458,13.642,0.0
140.10765,8.20075,3.42,2.42,0.079,0.866,6207.0,5274.0,2.097,0.841458,13.038,1.0
3.4815917,8.20075,1.17,2.42,0.079,0.866,5405.0,5274.0,1.022,0.841458,13.615,1.0
8.360616221,8.20075,40.35,2.42,0.079,0.866,5463.0,5274.0,2.445,0.841458,16.209,2.0
1.838514968,8.20075,4.86,2.42,0.079,0.866,5751.0,5274.0,0.94,0.841458,15.373,2.0
35.61760233,8.20075,5.17,2.42,0.079,0.866,5123.0,5274.0,0.779,0.841458,15.703,1.0
1.09206833,8.20075,1.29,2.42,0.079,0.866,5639.0,5274.0,0.859,0.841458,14.495,2.0
10.12805158,8.20075,1.95,2.42,0.079,0.866,5676.0,5274.0,0.82,0.841458,14.743,1.0
1.613001111,8.20075,1.25,2.42,0.079,0.866,5580.0,5274.0,1.205,0.841458,13.945,2.0
3.770551475,8.20075,12.05,2.42,0.079,0.866,6322.0,5274.0,1.075,0.841458,15.439,1.0
1.343767797,8.20075,18.66,2.42,0.079,0.866,6324.0,5274.0,2.312,0.841458,13.056,2.0
29.12436474,8.20075,15.25,2.42,0.079,0.866,4457.0,5274.0,0.481,0.841458,15.187,2.0
31.82814583,8.20075,35.8,2.42,0.079,0.866,5908.0,5274.0,0.92,0.841458,15.582,2.0
